ID,Script_ID,Entity_Type,Value,Value_BAAI,Top1_Similarity_BAAI,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_LLAMA70B,Usage
1273,script_98259.txt,Function,Sorting image collection by cloud cover,Sort Image Collections By Cloud Cover,0.938993216,Sort Image Collections By Cloud Cover,0.985104322,Sort Image Collections By Cloud Cover,"{'prompt_tokens': 4015, 'completion_tokens': 6, 'total_tokens': 4021}"
1274,script_98259.txt,Function,Creating mosaic image,Image Mosaicking,0.797946632,Image Mosaicking,0.897713423,Image Mosaicking,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}"
1275,script_98259.txt,Function,Clipping image to boundary,Clip Images To Specific Geographic Boundaries,0.854577661,Clip Images To A Specific Region,0.915258229,Clip Images To A Specific Region,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}"
1276,script_98259.txt,Function,Calculating normalized difference water index,Calculates Normalized Difference Water Index (NDWI),0.865902305,Calculate Normalized Difference Water Body Index (NDWBI),0.947319448,Calculates Normalized Difference Water Index (NDWI),"{'prompt_tokens': 4014, 'completion_tokens': 12, 'total_tokens': 4026}"
1277,script_98259.txt,Function,Subtracting images,Image Reduction,0.781490505,Image Reduction,0.895225942,Image Differencing,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}"
1278,script_98259.txt,Function,Applying threshold to image,Applying Mean Filter To Image,0.76710391,Applying Mean Filter To Image,0.876309812,Threshold Application,"{'prompt_tokens': 4013, 'completion_tokens': 2, 'total_tokens': 4015}"
1279,script_98259.txt,Function,Detecting edges in image,Edge Detection,0.836401343,Edge Detection,0.933845401,Edge Detection,"{'prompt_tokens': 4013, 'completion_tokens': 2, 'total_tokens': 4015}"
1280,script_98260.txt,Function,Filtering image collection by bounds and date,Filter Image Collection By Date And Boundaries,0.946501374,Filter Image Collection By Date And Boundaries,0.984916925,Filter Image Collection By Date And Boundaries,"{'prompt_tokens': 4016, 'completion_tokens': 8, 'total_tokens': 4024}"
1281,script_98260.txt,Function,Sorting image collection by cloud cover,Sort Image Collections By Cloud Cover,0.938993216,Sort Image Collections By Cloud Cover,0.985104322,Sort Image Collections By Cloud Cover,"{'prompt_tokens': 4015, 'completion_tokens': 6, 'total_tokens': 4021}"
1282,script_98260.txt,Function,Creating mosaic images and clipping to boundary,Clip Images To Specific Geographic Boundaries,0.738984704,Clip Images To A Specific Region,0.898676813,Image Mosaicking,"{'prompt_tokens': 4017, 'completion_tokens': 4, 'total_tokens': 4021}"
1283,script_98260.txt,Function,Calculating normalized difference water index,Calculates Normalized Difference Water Index (NDWI),0.865902305,Calculate Normalized Difference Water Body Index (NDWBI),0.947319448,Calculates Normalized Difference Water Index (NDWI),"{'prompt_tokens': 4014, 'completion_tokens': 12, 'total_tokens': 4026}"
1284,script_98260.txt,Function,Computing histogram of NIR band,Generating Histograms,0.696861386,Generating Histograms,0.85606575,Spectral Values Extraction,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}"
1285,script_98260.txt,Function,Charting histogram,Generating Histograms,0.864024162,Generating Histograms,0.927079439,Generating Histograms,"{'prompt_tokens': 4011, 'completion_tokens': 4, 'total_tokens': 4015}"
1286,script_98260.txt,Function,Otsu thresholding for water detection,Otsu Thresholding,0.830830097,Detect Water,0.875353456,Threshold Application,"{'prompt_tokens': 4016, 'completion_tokens': 2, 'total_tokens': 4018}"
1287,script_98261.txt,Function,Filter image collection by bounds and date,Filter Image Collection By Date And Boundaries,0.952774405,Filter Image Collection By Date And Boundaries,0.987318993,Filter Image Collection By Date And Boundaries,"{'prompt_tokens': 4015, 'completion_tokens': 8, 'total_tokens': 4023}"
1288,script_98261.txt,Function,Sort image collection by cloud cover,Sort Image Collections By Cloud Cover,0.960517347,Sort Image Collections By Cloud Cover,0.989206195,Sort Image Collections By Cloud Cover,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}"
1289,script_98261.txt,Function,Create mosaic image and clip to boundary,Clip Images To Specific Geographic Boundaries,0.715250731,Clip Images To A Specific Region,0.899661303,Clip Images To A Specific Region,"{'prompt_tokens': 4016, 'completion_tokens': 6, 'total_tokens': 4022}"
1290,script_98261.txt,Function,Calculate normalized difference water index,Calculates Normalized Difference Water Index (NDWI),0.857509375,Calculate Normalized Difference Water Body Index (NDWBI),0.949876845,Calculates Normalized Difference Water Index (NDWI),"{'prompt_tokens': 4013, 'completion_tokens': 12, 'total_tokens': 4025}"
1291,script_98261.txt,Function,Compute difference image of NDWI,Calculates Normalized Difference Water Index (NDWI),0.780054033,Image Differencing,0.89607501,Image Differencing,"{'prompt_tokens': 4014, 'completion_tokens': 4, 'total_tokens': 4018}"
1292,script_98261.txt,Function,Refine flood result using additional datasets,Calculate Features To Refine Flood Analysis,0.768380642,Refinement Of Datasets,0.864076853,Refinement Of Results,"{'prompt_tokens': 4015, 'completion_tokens': 5, 'total_tokens': 4020}"
1293,script_98261.txt,Function,Mask out clouds classified as flooded,Cloud And Water Masking,0.669218421,Cloud And Water Masking,0.904524803,Image Cloud Masking,"{'prompt_tokens': 4015, 'completion_tokens': 4, 'total_tokens': 4019}"
1294,script_98261.txt,Function,Compute connectivity of pixels to eliminate noise,Pixel Count Calculation,0.666552305,Filtering Pixels,0.887343884,Filtering Pixels,"{'prompt_tokens': 4015, 'completion_tokens': 4, 'total_tokens': 4019}"
1295,script_98262.txt,Function,Filtering image collection by bounds and date,Filter Image Collection By Date And Boundaries,0.946501374,Filter Image Collection By Date And Boundaries,0.984916925,Filter Image Collection By Date And Boundaries,"{'prompt_tokens': 4016, 'completion_tokens': 8, 'total_tokens': 4024}"
1296,script_98262.txt,Function,Creating mosaic image and clipping to boundary,Clip Images To Specific Geographic Boundaries,0.723389149,Clip Images To A Specific Region,0.887949467,Image Mosaicking,"{'prompt_tokens': 4017, 'completion_tokens': 4, 'total_tokens': 4021}"
1297,script_98262.txt,Function,Calculating normalized difference water index,Calculates Normalized Difference Water Index (NDWI),0.865902305,Calculate Normalized Difference Water Body Index (NDWBI),0.947319448,Calculates Normalized Difference Water Index (NDWI),"{'prompt_tokens': 4014, 'completion_tokens': 12, 'total_tokens': 4026}"
1298,script_98262.txt,Function,Applying threshold to select pixels,Filtering Pixels,0.767603278,Filtering Pixels,0.882793546,Threshold Application,"{'prompt_tokens': 4014, 'completion_tokens': 2, 'total_tokens': 4016}"
1299,script_98262.txt,Function,Masking out areas with high slope,Elevation Masking,0.744385004,Elevation Masking,0.885268986,Elevation Masking,"{'prompt_tokens': 4015, 'completion_tokens': 5, 'total_tokens': 4020}"
1300,script_98262.txt,Function,Refining flood result using additional datasets,Calculate Features To Refine Flood Analysis,0.761865735,Calculate Features To Refine Flood Analysis,0.859805584,Refinement Of Results,"{'prompt_tokens': 4015, 'completion_tokens': 5, 'total_tokens': 4020}"
1301,script_98262.txt,Function,Calculating flood extent area,Flood Area Calculation,0.886322677,Flood Area Calculation,0.973187327,Flood Area Calculation,"{'prompt_tokens': 4013, 'completion_tokens': 5, 'total_tokens': 4018}"
1302,script_98263.txt,Function,Filtering image collections by bounds and date,Filter Image Collection By Date And Boundaries,0.940066934,Filter Image Collection By Date And Boundaries,0.980675817,Filter Image Collection By Date And Boundaries,"{'prompt_tokens': 4016, 'completion_tokens': 8, 'total_tokens': 4024}"
1303,script_98263.txt,Function,Sorting images by cloud percentage,Sort Image Collections By Cloud Cover,0.803381085,Sort Image Collections By Cloud Cover,0.944488168,Sort Image Collections By Cloud Cover,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}"
1304,script_98263.txt,Function,Filtering images by cloud percentage,Filter Images By Cloud Cover,0.812674105,Filter Images By Cloud Cover,0.952842176,Filter Image Collection By Cloud Coverage,"{'prompt_tokens': 4014, 'completion_tokens': 7, 'total_tokens': 4021}"
1305,script_98263.txt,Function,Calculating normalized difference water index,Calculates Normalized Difference Water Index (NDWI),0.865902305,Calculate Normalized Difference Water Body Index (NDWBI),0.947319448,Calculates Normalized Difference Water Index (NDWI),"{'prompt_tokens': 4014, 'completion_tokens': 12, 'total_tokens': 4026}"
1306,script_98263.txt,Function,Reducing images to mean,Reduce Image Collection To Minimum Value,0.775515616,Image Reduction,0.919317007,Mean Reduction,"{'prompt_tokens': 4013, 'completion_tokens': 3, 'total_tokens': 4016}"
1307,script_98263.txt,Function,Displaying true color images,Visualize True Color Images,0.879472375,Visualize True Color Images,0.937697589,Visualize True Color Images,"{'prompt_tokens': 4013, 'completion_tokens': 5, 'total_tokens': 4018}"
1308,script_98263.txt,Function,Displaying NDWI images,Add NDWI Band To Images,0.808137953,Add NDWI Band To Images,0.896904647,Visualize NDWI Results,"{'prompt_tokens': 4013, 'completion_tokens': 5, 'total_tokens': 4018}"
1309,script_98266.txt,Function,Filtering image collection by date and metadata,Filter Image Collection By Date,0.877480388,Filter Image Collection By Date,0.955920339,Filter Image Collection By Date And Region,"{'prompt_tokens': 4016, 'completion_tokens': 7, 'total_tokens': 4023}"
1310,script_98266.txt,Function,Mosaicking image collections,Image Mosaicking,0.923815966,Image Mosaicking,0.909584105,Image Mosaicking,"{'prompt_tokens': 4013, 'completion_tokens': 4, 'total_tokens': 4017}"
1311,script_98266.txt,Function,Applying speckle filter,Speckle Filtering,0.873186111,Speckle Filtering,0.948138237,Speckle Filtering,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}"
1312,script_98266.txt,Function,Creating difference image,Image Differencing,0.772763133,Image Differencing,0.924162328,Image Differencing,"{'prompt_tokens': 4011, 'completion_tokens': 4, 'total_tokens': 4015}"
1313,script_98266.txt,Function,Finding optimal threshold using Otsu method,Otsu Thresholding,0.842657804,Otsu Thresholding,0.837885141,Threshold Application,"{'prompt_tokens': 4017, 'completion_tokens': 2, 'total_tokens': 4019}"
1314,script_98266.txt,Function,Refining flood result using additional datasets,Calculate Features To Refine Flood Analysis,0.761865735,Calculate Features To Refine Flood Analysis,0.859805584,Refinement Of Results,"{'prompt_tokens': 4015, 'completion_tokens': 5, 'total_tokens': 4020}"
1315,script_98267.txt,Function,Filtering image collections by date and polarization,Filter Image Collection By Date,0.841675758,Filter Image Collection By Date And Boundaries,0.933482766,Filter Image Collection By Date And Polarization,"{'prompt_tokens': 4016, 'completion_tokens': 9, 'total_tokens': 4025}"
1316,script_98267.txt,Function,Mosaicking image collections,Image Mosaicking,0.923815966,Image Mosaicking,0.909584105,Image Mosaicking,"{'prompt_tokens': 4013, 'completion_tokens': 4, 'total_tokens': 4017}"
1317,script_98267.txt,Function,Creating RGB composites,Create RGB Composite Image,0.91365999,Create RGB Composite Image,0.958857298,Image Addition,"{'prompt_tokens': 4012, 'completion_tokens': 3, 'total_tokens': 4015}"
1318,script_98267.txt,Function,Applying speckle filter,Speckle Filtering,0.873186111,Speckle Filtering,0.948138237,Speckle Filtering,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}"
1319,script_98267.txt,Function,Calculating difference between images,Difference Calculation,0.809446454,Image Differencing,0.913157821,Image Differencing,"{'prompt_tokens': 4013, 'completion_tokens': 4, 'total_tokens': 4017}"
1320,script_98267.txt,Function,Applying threshold,Threshold Application,0.87569952,Threshold Condition Application,0.89640063,Threshold Application,"{'prompt_tokens': 4011, 'completion_tokens': 2, 'total_tokens': 4013}"
1321,script_98267.txt,Function,Masking flood pixels from permanent water areas,Mask Areas To Refine Flood Detection,0.746372879,Mask Areas To Refine Flood Detection,0.909583509,Flood Mask Generation,"{'prompt_tokens': 4016, 'completion_tokens': 4, 'total_tokens': 4020}"
1322,script_98267.txt,Function,Computing connectivity of pixels,Quantifying Pixels,0.746749103,Quantifying Pixels,0.917194128,Spatial Analysis,"{'prompt_tokens': 4012, 'completion_tokens': 2, 'total_tokens': 4014}"
1323,script_98267.txt,Function,Masking areas with high slope,Elevation Masking,0.77363956,Elevation Masking,0.891366601,Elevation Masking,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}"
1324,script_98275.txt,Function,Filtering image collection by bounds and date,Filter Image Collection By Date And Boundaries,0.946501374,Filter Image Collection By Date And Boundaries,0.984916925,Filter Image Collection By Date And Boundaries,"{'prompt_tokens': 4016, 'completion_tokens': 8, 'total_tokens': 4024}"
1325,script_98275.txt,Function,Filtering image collection by metadata,Filter Image Collection By Bounds,0.785716295,Filter Image Collection,0.930062294,Filter Image Collection By Time,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}"
1326,script_98275.txt,Function,Visualizing flood images on the map,Visualize Disaster Impacts,0.781025946,Visualize Disaster Impacts,0.899539053,Map Visualization Of Feature Collection,"{'prompt_tokens': 4015, 'completion_tokens': 6, 'total_tokens': 4021}"
1327,script_98287.txt,Function,Filtering image collection by cloud coverage,Filter Image Collection By Cloud Coverage,0.944071531,Filter Image Collection By Cloud Coverage,0.983548164,Filter Image Collection By Cloud Coverage,"{'prompt_tokens': 4015, 'completion_tokens': 7, 'total_tokens': 4022}"
1328,script_98287.txt,Function,Computing NDVI and adding as new band,Add NDVI Band To Images,0.835426211,Add NDVI Band To Images,0.88441515,Add NDVI Band To Images,"{'prompt_tokens': 4016, 'completion_tokens': 6, 'total_tokens': 4022}"
1329,script_98287.txt,Function,Masking cloudy pixels,Image Cloud Masking,0.854009271,Filtering Pixels,0.914608717,Cloud Filtering,"{'prompt_tokens': 4013, 'completion_tokens': 3, 'total_tokens': 4016}"
1330,script_98287.txt,Function,Computing NDWI and adding as new band,Add NDWI Band To Images,0.812115014,Addition Of NDWI,0.879892826,Calculates Normalized Difference Water Index (NDWI),"{'prompt_tokens': 4016, 'completion_tokens': 12, 'total_tokens': 4028}"
