ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI,Value_GPT3.5,Usage
901,script_98169.txt,Function,Masking clouds and water in Landsat 8 imagery,Image Cloud Masking,0.892518997,Cloud And Water Masking,0.784604549,Image Cloud Masking,4981
902,script_98169.txt,Function,Creating image composites for Landsat 8 L2 and SR,Creates Time Series Composites Of Satellite Images,0.874661565,Generate Image Composites,0.737604499,Filter And Mosaic Landsat Images,4981
903,script_98169.txt,Function,Calculating NDVI for Landsat 8 L2 and SR imagery,Calculate NBR for Post-Fire Image,0.854362845,Compute Median Of NDVI,0.674617529,Calculate Temporal Spectral Indices,4981
904,script_98169.txt,Function,Exporting NDVI statistics to Google Drive,Export Processed Data To Google Drive,0.90815264,Export Processed Data To Google Drive,0.733582437,Export Processed Data To Google Drive,4981
905,script_98257.txt,Function,Filtering flood images by date and location,Filter Images By Date And Region,0.912953615,Filter Images By Date And Region,0.829707742,Clip Images To Specific Geographic Boundaries,4981
906,script_98257.txt,Function,Creating flood image composites over time,Generate Image Composites,0.888246655,Generate Image Composites,0.783371329,Generate Image Composites For Indices/Index,4970
907,script_98257.txt,Function,Calculating NDFI for flood detection,Calculate Normalized Difference Flood Index (NDFI),0.917399049,Calculate Normalized Difference Flood Index (NDFI),0.878926754,Calculate Normalized Difference Flood Index (NDFI),4970
908,script_98257.txt,Function,Setting threshold for identifying flooded areas,Apply Threshold To Identify Flood Extent,0.923002958,Apply Threshold To Identify Flood Extent,0.844107807,Apply Threshold To Identify Flood Extent,4970
909,script_98258.txt,Function,Filter flood images by date and location,Filter Images By Date And Region,0.923848987,Filter Images By Date And Region,0.835465312,Filter Image Collection By Date And Region,4970
910,script_98258.txt,Function,Create flood image mosaics,Creates And Exports Image Mosaics,0.878154397,Image Mosaicking,0.729038715,Creates And Exports Image Mosaics,4970
911,script_98258.txt,Function,Calculate NDFI for flood detection,Calculate Normalized Difference Flood Index (NDFI),0.926207304,Calculate Normalized Difference Flood Index (NDFI),0.88209343,Calculate Normalized Difference Flood Index (NDFI),4980
912,script_98258.txt,Function,Determine threshold for flooded areas,Apply Threshold To Identify Flood Extent,0.935643435,Apply Threshold To Identify Flood Extent,0.833101034,Threshold Determination For Suitability,4980
913,script_98259.txt,Function,"Filtering image collection by region, date, and cloud cover",Filter Image Collection By Cloud Coverage,0.965885997,Filter Image Collection By Date And Region,0.888877392,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,4980
914,script_98259.txt,Function,Creating mosaic images and clipping to boundaries,Clip Images To A Specific Region,0.897004843,Clip Images To Specific Geographic Boundaries,0.744330287,Filter And Mosaic Landsat Images,4980
915,script_98259.txt,Function,Calculating NDWI for flood detection,Calculates Normalized Difference Water Index (NDWI),0.9128021,Calculates Normalized Difference Water Index (NDWI),0.820504665,Calculate Normalized Difference Water Index (NDWI),4980
916,script_98259.txt,Function,Generating difference image for comparison,Image Differencing,0.918918967,Performs Image Differencing To Compare Changes,0.824197173,Difference Calculation,4957
917,script_98259.txt,Function,Thresholding and masking flooded areas,Mask Areas To Refine Flood Detection,0.923134804,Mask Areas To Refine Flood Detection,0.766273499,Threshold Application,4957
918,script_98260.txt,Function,Filtering image collection by region and date,Filter Image Collection By Date And Region,0.98921752,Filter Image Collection By Date And Region,0.955826759,Filter Image Collection By Region And Date,4957
919,script_98260.txt,Function,Creating mosaic images and clipping to boundary,Clip Images To A Specific Region,0.898676813,Clip Images To Specific Geographic Boundaries,0.738984704,Filter And Mosaic Landsat Images,4957
920,script_98260.txt,Function,Calculating NDWI for flood detection,Calculates Normalized Difference Water Index (NDWI),0.9128021,Calculates Normalized Difference Water Index (NDWI),0.820504665,Calculate Normalized Difference Water Index (NDWI),4957
921,script_98260.txt,Function,Generating histogram and applying Otsu thresholding for classification,Generating Histograms,0.877542555,Otsu Thresholding,0.755629003,Generate Histograms,4984
922,script_98261.txt,Function,"Filtering Landsat imagery by region, date, and cloud cover",Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.954333305,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.835143983,Filter And Mosaic Landsat Images,4984
923,script_98261.txt,Function,"Creating NDWI, refining flood areas, and masking out clouds",Mask Areas To Refine Flood Detection,0.867731571,Mask Areas To Refine Flood Detection,0.725303888,Calculate Normalized Difference Water Index (NDWI),4984
924,script_98262.txt,Function,Filter MODIS images by region and date,Filter Images By Date And Region,0.919138432,Filter Images By Date And Region,0.865045071,Filter Image Collection By Region And Date,4984
925,script_98262.txt,Function,Calculate NDWI for flood and reference images,Calculates Normalized Difference Water Index (NDWI),0.892941654,Calculate Normalized Difference Flood Index (NDFI),0.779181957,Calculate Normalized Difference Water Index (NDWI),4984
926,script_98262.txt,Function,Refine flood extent using additional datasets,Calculate Features To Refine Flood Analysis,0.87318486,Calculate Features To Refine Flood Analysis,0.762661934,Clip Images To A Specific Region,4973
927,script_98263.txt,Function,Image collection filtering based on date and cloud cover,Filter Image Collection By Cloud Coverage,0.965661943,Filter Image Collection By Cloud Coverage,0.857540488,Filter Image Collection By Date And Cloud Cover,4973
928,script_98263.txt,Function,Calculating NDWI for flood detection,Calculates Normalized Difference Water Index (NDWI),0.9128021,Calculates Normalized Difference Water Index (NDWI),0.820504665,Calculate Normalized Difference Water Index (NDWI),4973
929,script_98266.txt,Function,Image collection filtering for pre and post-flood periods,Temporal Image Collection Filtering,0.924864531,Filtering Precipitation Data,0.766912043,Filter Image Collection By Date And Region,4973
930,script_98266.txt,Function,Mosaicking images for comparison,Image Mosaicking,0.907806277,Image Mosaicking,0.875801563,Filter And Mosaic Landsat Images,4973
931,script_98266.txt,Function,Applying speckle filter for noise reduction,Speckle Noise Reduction,0.947787046,Speckle Noise Reduction,0.849228501,Speckle Reduction,4959
932,script_98266.txt,Function,Calculating difference between images,Image Differencing,0.913157821,Difference Calculation,0.809446454,Difference Calculation,4959
933,script_98266.txt,Function,Threshold determination using Otsu method,Otsu Thresholding,0.885065138,Otsu Thresholding,0.903013706,Threshold Determination For Suitability,4959
934,script_98266.txt,Function,Refining flood results using additional datasets,Calculate Features To Refine Flood Analysis,0.861629486,Calculate Features To Refine Flood Analysis,0.75874263,Refinement Of Datasets,4959
935,script_98267.txt,Function,"Filtering image collections based on date, polarization, and region",Filter Image Collection By Date And Region,0.950355411,Filter Image Collection By Date And Region,0.874058843,Filter Image Collection By Date And Region,4959
936,script_98267.txt,Function,Creating RGB composites of before and after flood images,Create RGB Composite Image,0.897074163,Create RGB Composite Image,0.807035744,Create Median Composite Of Images,4965
937,script_98267.txt,Function,Applying speckle filter to reduce noise,Speckle Noise Reduction,0.945699334,Speckle Noise Removal,0.850599825,Speckle Reduction,4965
938,script_98267.txt,Function,Refining flood results using additional datasets,Calculate Features To Refine Flood Analysis,0.861629486,Calculate Features To Refine Flood Analysis,0.75874263,Refinement Of Datasets,4965
939,script_98267.txt,Function,Masking out areas with more than 5 percent slope,Elevation Masking,0.866000891,Elevation Masking,0.706412852,Elevation Masking,4965
940,script_98275.txt,Function,Filter flood images by date and location,Filter Images By Date And Region,0.923848987,Filter Images By Date And Region,0.835465312,Filter And Mosaic Landsat Images,4965
941,script_98275.txt,Function,Visualize flood images on the map,Visualize Disaster Impacts,0.905036628,Visualize Precipitation Data,0.778037786,Visualize Satellite Images,4942
942,script_98281.txt,Function,Cloud masking,Cloud And Shade Masking,0.958947599,Image Cloud Masking,0.901710093,Cloud And Shade Masking,4942
943,script_98281.txt,Function,NDWI and NDSI calculation,Calculates Normalized Difference Water Index (NDWI),0.8909657,Calculates Normalized Difference Water Index (NDWI),0.771411717,Calculate Normalized Difference Water Index (NDWI),4942
944,script_98281.txt,Function,Water classification (not used),Water Indices/Index Calculation,0.793212414,Water Indices/Index Calculation,0.637122631,Classification,4942
945,script_98281.txt,Function,Water body range determination,Identifying Water Body,0.882013679,Water body Area Calculation,0.765282035,Classification,4942
946,script_98281.txt,Function,Study area clipping,Spatial Clipping,0.886903524,Spatial Clipping,0.743659258,Clip Images,4936
947,script_98281.txt,Function,HH-HV subtraction,Difference Calculation,0.824572861,Reduction Of Feature Data,0.606707692,Image Band Subtraction,4936
948,script_98281.txt,Function,Slope calculation,Slope calculation,1.000000119,Slope calculation,1,Elevation Slope Calculation,4936
949,script_98281.txt,Function,dB conversion functions,Data Conversion,0.843669653,Distance Transformation,0.620543182,Image Band Manipulation,4936
950,script_98281.txt,Function,Refined Lee filtering,Refined Lee Speckle Filtering,0.967616796,Refined Lee Speckle Filtering,0.909340262,Refined Lee Speckle Filtering,4936
951,script_98281.txt,Function,Water raster creation,Surface water area computation,0.84028542,Generate Time Series Charts Of Water Area,0.719945133,Image Band Manipulation,4923
952,script_98281.txt,Function,Vectorization,Vectorization,1.000000119,Vectorization,1.000000238,Vectorization,4923
953,script_98281.txt,Function,Area filtering,Spatial Filtering,0.938590586,Spatial Filtering,0.798044741,Area Calculation,4923
954,script_98281.txt,Function,Peak detection algorithms,Edge Detection,0.846945047,Hotspot Detection,0.722126484,Detects Forest Loss,4923
955,script_98281.txt,Function,Threshold extraction,Endmember extraction,0.88789475,Threshold Computation,0.865711391,Threshold Application,4923
956,script_98281.txt,Function,Morphological operations,Smoothing,0.844669223,Temporal Compositing,0.583381772,Image Morphological Operations,4947
957,script_98287.txt,Function,Cloud removal from images,Image Cloud Removal,0.955609918,Image Cloud Removal,0.914725125,Cloud And Shadow Removal,4947
958,script_98287.txt,Function,NDVI and NDWI calculation,Calculates Normalized Difference Water Index (NDWI),0.888811469,Compute Median Of NDVI,0.798333883,Calculate NDVI And NDWI,4947
959,script_98289.txt,Function,Filtering image collection by date and location,Filter Image Collection By Date And Region,0.969348192,Filter Image Collection By Date And Region,0.917666435,Filter Image Collection By Date And Region,4947
960,script_98289.txt,Function,Masking clouds in images,Image Cloud Masking,0.952183664,Image Cloud Masking,0.889575839,Image Cloud Masking,4947
961,script_98290.txt,Function,Cloud masking for image preprocessing,Image Cloud Masking,0.959971547,Image Cloud Masking,0.857090473,Image Cloud Masking,4937
962,script_98290.txt,Function,Training a classification model,Machine Learning Model Training,0.94029814,Machine Learning Model Training,0.816583693,Machine Learning Model Training,4937
963,script_98290.txt,Function,Accuracy assessment using error matrix,Error Matrix Computation,0.882972956,Accuracy Assessment,0.81816864,Accuracy Assessment,4937
