ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI,Value_GPT4o,Usage
2719,script_98262.txt,Function,Add layer to map,Layer Addition To Map,0.966726005,Layer Addition To Map,0.911733389,Spatial Analysis,
2720,script_98262.txt,Function,Filter image collection by bounds and date,Filter Image Collection By Date And Boundaries,0.987318993,Filter Image Collection By Date And Boundaries,0.952774405,Filter Feature,4875
2721,script_98262.txt,Function,Create mosaic and clip to boundary,Clip Images To Specific Geographic Boundaries,0.883950353,Clip Images To Specific Geographic Boundaries,0.689454198,Filter And Mosaic Landsat Images,4873
2722,script_98262.txt,Function,Calculate NDWI,Calculates Normalized Difference Water Index (NDWI),0.926571488,Calculates Normalized Difference Water Index (NDWI),0.812267661,Calculates Normalized Difference Water Index (NDWI),4873
2723,script_98262.txt,Function,Compute difference image,Image Differencing,0.924148381,Difference Calculation,0.806264639,Difference Calculation,4873
2724,script_98262.txt,Function,Thresholding,Otsu Thresholding,0.909827411,Thresholding For Classification,0.856327534,Threshold Application,4873
2725,script_98262.txt,Function,Calculate pixel area,Pixel Area Calculation,0.983772993,Pixel Area Calculation,0.926276445,Pixel Area Calculation,4873
2726,script_98262.txt,Function,Mask permanent water bodies,Mask Areas To Refine Flood Detection,0.870317817,Identifying Water Body,0.663764119,Vegetation Masking,4875
2727,script_98262.txt,Function,Mask high slope areas,Elevation Masking,0.894613981,Elevation Masking,0.71929723,Elevation Masking,4875
2728,script_98263.txt,Function,Load feature collection,Add A Feature Collection,0.902136564,Add A Feature Collection,0.733796537,Add A Feature Collection,4875
2729,script_98263.txt,Function,Filter image collection by location,Filter Image Collection By Region,0.953257322,Filter Image Collection By Region,0.868404984,Filter Image Collection By Region,4875
2730,script_98263.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,0.978277922,Filter Image Collection By Date,4875
2731,script_98263.txt,Function,Sort image collection by cloud cover,Sort Image Collections By Cloud Cover,0.989206195,Sort Image Collections By Cloud Cover,0.960517347,Sort Image Collections By Cloud Cover,4881
2732,script_98263.txt,Function,Filter image collection by cloud cover,Filter Image Collection By Cloud Coverage,0.988862634,Filter Image Collection By Cloud Coverage,0.942816138,Filter Image Collection By Cloud Coverage,4881
2733,script_98263.txt,Function,Add layer to map,Layer Addition To Map,0.966726005,Layer Addition To Map,0.911733389,Layer Addition To Map,4881
2734,script_98263.txt,Function,Print image collection size,Limit The Number Of Images,0.850350142,Calculates Mean Of Image Collection,0.68276906,No exact match found,4881
2735,script_98263.txt,Function,Print image collection details,Filter Image Collection,0.843064427,Filter Image Collection,0.641863763,No exact match found,4881
2736,script_98263.txt,Function,Calculate normalized difference water index,Calculate Normalized Difference Water Body Index (NDWBI),0.949876845,Calculates Normalized Difference Water Index (NDWI),0.857509375,Calculates Normalized Difference Water Index (NDWI),4889
2737,script_98263.txt,Function,Center map on region,Display Interactive Map,0.842047691,Create A Thematic Map,0.662044168,Visualization Setup,4889
2738,script_98266.txt,Function,Filter image collection by date and region,Filter Image Collection By Date And Region,0.995094478,Filter Image Collection By Date And Region,0.97317636,Filter Image Collection By Date And Region,4889
2739,script_98266.txt,Function,Create image mosaics,Generate Image Composites,0.910880923,Image Mosaicking,0.803858399,Creates And Exports Image Mosaics,4889
2740,script_98266.txt,Function,Apply speckle filter,Speckle Filtering,0.948671341,Speckle Filtering,0.84791863,Speckle Filtering,4889
2741,script_98266.txt,Function,Calculate difference between images,Image Differencing,0.910624146,Difference Calculation,0.792052388,Difference Calculation,4880
2742,script_98266.txt,Function,Compute histogram,Generating Histograms,0.945031285,Generate And Display a Histogram,0.813305736,Generate And Display a Histogram,4880
2743,script_98266.txt,Function,Determine optimal threshold,Compute Maximum Values,0.867575824,Threshold Computation,0.72522819,Threshold Determination For Suitability,4880
2744,script_98266.txt,Function,Refine flood detection using additional datasets,Calculate Features To Refine Flood Analysis,0.869353056,Calculate Features To Refine Flood Analysis,0.752523184,Refine Detection Results,4880
2745,script_98267.txt,Function,Filter image collection by date and polarization,Filter Image Collection By Date And Boundaries,0.938127756,Filter Image Collection By Date,0.875527084,Filter Image Collection By Date And Region,4880
2746,script_98267.txt,Function,Mosaic images to create composite,Generate Image Composites,0.912205815,Generate Image Composites,0.861429095,Generate Image Composites,4882
2747,script_98267.txt,Function,Apply speckle filter to images,Speckle Filtering,0.911884487,Speckle Filtering,0.832621336,Speckle Filtering,4882
2748,script_98267.txt,Function,Calculate difference between images,Image Differencing,0.910624146,Difference Calculation,0.792052388,Image Differencing,4882
2749,script_98267.txt,Function,Apply threshold to detect flooded areas,Apply Threshold To Identify Flood Extent,0.932789207,Apply Threshold To Identify Flood Extent,0.86913842,Apply Threshold To Identify Flood Extent,4882
2750,script_98267.txt,Function,Mask permanent water bodies,Mask Areas To Refine Flood Detection,0.870317817,Identifying Water Body,0.663764119,Water body Area Calculation,4882
2751,script_98267.txt,Function,Compute pixel connectivity,Quantifying Pixels,0.912939847,Pixel Count Calculation,0.740282774,Filtering Pixels,4873
2752,script_98267.txt,Function,Mask areas with high slope,Elevation Masking,0.886217356,Elevation Masking,0.724784017,Slope calculation,4873
2753,script_98275.txt,Function,Define area of interest,Area Of Interest Selection,0.921453297,Area Of Interest Selection,0.661188722,Area Of Interest Selection,4873
2754,script_98275.txt,Function,Filter images by date and metadata,Filter Images By Date,0.947705567,Filter Images By Date,0.883023024,Filter Images By Date,4873
2755,script_98275.txt,Function,Count and display flood images,Aggregate Multiple Images,0.884540558,Visualize Precipitation Data,0.714223385,Count Cloud Probability Occurrences,4873
2756,script_98275.txt,Function,Set visualization parameters,Visualization Setup,0.889141977,Visualization Setup,0.817325234,Visualization Setup,4883
2757,script_98275.txt,Function,Display images on map,Display Interactive Map,0.914186656,Display Interactive Map,0.807724655,Visualize Satellite Images,4883
2758,script_98281.txt,Function,Mask clouds and cirrus,Cloud And Snow Masking,0.896155238,Cloud And Water Masking,0.716704607,Image Cloud Masking,4883
2759,script_98281.txt,Function,Calculate NDWI,Calculates Normalized Difference Water Index (NDWI),0.926571488,Calculates Normalized Difference Water Index (NDWI),0.812267661,Calculates Normalized Difference Water Index (NDWI),4883
2760,script_98281.txt,Function,Calculate NDSI,Calculate Normalized Difference Water Body Index (NDWBI),0.884572685,Compute Median Of NDVI,0.752075016,Calculate Normalized Difference Snow Index (NDSI),4883
2761,script_98281.txt,Function,Classify water bodies,Identifying Water Body,0.89858973,Identifying Water Body,0.783714294,Identifying Water Body,4871
2762,script_98281.txt,Function,Generate water mask,Flood Mask Generation,0.924845576,Flood Mask Generation,0.75640893,Flood Mask Generation,4871
2763,script_98281.txt,Function,Clip image to study area,Clip Images To A Specific Region,0.907166839,Clip Images To A Specific Region,0.849567473,Clip Images To A Specific Region,4871
2764,script_98281.txt,Function,Subtract HH from HV,Difference Calculation,0.804116845,Hydrological Variables Calculation,0.57324332,Image Band Manipulation,4871
2765,script_98281.txt,Function,Calculate slope,Slope calculation,0.961763501,Slope calculation,0.952156126,Slope calculation,4871
2766,script_98281.txt,Function,Convert to natural units,Unit Conversion,0.912465632,Unit Conversion,0.760908782,Unit Conversion,4871
2767,script_98281.txt,Function,Convert to dB,Unit Conversion,0.834896982,Unit Conversion,0.640430868,Spatial Analysis,
2768,script_98281.txt,Function,Apply Refined Lee filter,Refined Lee Speckle Filtering,0.941082954,Refined Lee Speckle Filtering,0.810578644,Unit Conversion,4871
2769,script_98281.txt,Function,Extract water features,Feature Importance Extraction,0.852800846,Detect Water,0.694528818,Spatial Analysis,
2770,script_98281.txt,Function,Buffer features,Buffering Features,0.906064749,Buffering Features,0.867915094,Refined Lee Speckle Filtering,4871
2771,script_98281.txt,Function,Calculate feature area,Area Calculation,0.935690045,Calculates Area,0.797165453,Calculate Area,4872
2772,script_98281.txt,Function,Filter features by area,Filtering Features,0.9161551,Filter Images By Region,0.808199942,Spatial Analysis,
2773,script_98281.txt,Function,Determine histogram peaks,Generating Histograms,0.844815314,Generating Histograms,0.668811619,Filter Feature,4872
2774,script_98281.txt,Function,Calculate Otsu threshold,Otsu Thresholding,0.872873783,Otsu Thresholding,0.822696447,Spatial Analysis,
2775,script_98281.txt,Function,Calculate Rosin threshold,Threshold Computation,0.84558326,Terrain Slope Calculation,0.639319658,Generate And Display a Histogram,4872
2776,script_98281.txt,Function,Calculate histogram minimum,Compute Minimum Values,0.905911207,Compute Minimum Values,0.736250401,Generate And Display a Histogram,4876
2777,script_98281.txt,Function,Calculate histogram maximum,Compute Maximum Values,0.911490738,Compute Maximum Values,0.729155719,Generate And Display a Histogram,4876
2778,script_98281.txt,Function,Calculate histogram mean,Compute Mean Values,0.893143058,Calculates Median Values,0.704601645,Generate And Display a Histogram,4876
2779,script_98281.txt,Function,Calculate histogram variance,Generating Histograms,0.842340648,Difference Calculation,0.673136711,Generate And Display a Histogram,4876
2780,script_98281.txt,Function,Extract water features using thresholds,Apply Threshold To Identify Water Surface,0.882693887,Apply Threshold To Identify Water Surface,0.800522685,Apply Threshold To Identify Water Surface,4876
2781,script_98281.txt,Function,Apply morphological operations,Texture Feature Extraction,0.841004968,Apply Scale Factors To Features,0.644399345,Apply Perona-Malik Anisotropic Diffusion Filter,4884
2782,script_98287.txt,Function,Convert geometries to feature collection,Conversion Feature Collection,0.897931516,Add A Feature Collection,0.772614837,Conversion Feature Collection,4884
2783,script_98287.txt,Function,Center map on specified region,Display Interactive Map,0.836162567,Clip Images To A Specific Region,0.68982029,Visualization Setup,4884
2784,script_98287.txt,Function,Load Sentinel-2 image collection,Filter Image Collection,0.835225582,Filter Image Collection,0.645048738,Import/Load Data,4884
2785,script_98287.txt,Function,Filter images by cloud percentage,Filter Images By Cloud Cover,0.952360213,Filter Images By Cloud Cover,0.829291701,Filter Image Collection By Cloud Coverage,4884
2786,script_98287.txt,Function,Filter images by date range,Filter Images By Date,0.978328824,Filter Images By Date,0.914115071,Filter Image Collection By Date And Boundaries,4898
2787,script_98287.txt,Function,Remove clouds from images,Image Cloud Removal,0.944895148,Image Cloud Removal,0.832392573,Image Cloud Removal,4898
2788,script_98287.txt,Function,Compute NDVI and add as new band,Add NDVI Band To Images,0.883304238,Add NDVI Band To Images,0.841213942,Compute Median Of NDVI,4898
2789,script_98287.txt,Function,Add NDVI band to image collection,Add NDVI Band To Images,0.936005712,Add NDVI Band To Images,0.940519273,Add NDVI Band To Images,4898
2790,script_98287.txt,Function,Compute NDWI and add as new band,Addition Of NDWI,0.883786082,Add NDWI Band To Images,0.81911993,Calculates Normalized Difference Water Index (NDWI),4898
2791,script_98287.txt,Function,Add NDWI band to image collection,Add NDWI Band To Images,0.942172647,Add NDWI Band To Images,0.94918555,Add NDWI Band To Images,4887
2792,script_98287.txt,Function,Plot NDVI time series,Generate Time Series Charts For NDVI,0.944066942,Generate Time Series Charts For NDVI,0.801297069,Generate Time Series Charts For NDVI,4887
2793,script_98287.txt,Function,Plot NDWI time series,Generate Time Series Charts For NDVI,0.902446508,Generate Time Series Charts For NDVI,0.686157107,Generate Time Series Charts Of Water Area,4887
