ID,Script_ID,Entity_Type,Value,Value_BAAI,Top1_Similarity_BAAI,Value_BERT,Top1_Similarity_BERT,Value_BERT0,Top1_Similarity_BERT0,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_LLAMA70B,Usage,Value_sentence-t5-large2,Top1_Similarity_sentence-t5-large2,Value_BAAI2,Top1_Similarity_BAAI2
1121,script_97479.txt,Function,Calculate image statistics,Calculate Statistical Indicators Of Image Collection,0.818778276,Calculate Area Statistics,0.999376059,Calculate Statistical Indicators Of Image Collection,0.939846873,Calculate Statistical Indicators Of Image Collection,0.943129659,Statistics Calculation,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}",Calculate Statistical Indicators Of Image Collection,0.9431296586990356,Calculate Statistical Indicators Of Image Collection,0.8187782764434814
1122,script_97479.txt,Function,Clip image to ROI,Select And Clip Image,0.745837212,Reduction To Single Image,0.999075592,Select Image,0.944216371,Clip Images To A Specific Region,0.912996173,Clip Images To A Specific Region,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}",Clip Images To A Specific Region,0.9129961729049684,Select And Clip Image,0.7458372116088867
1123,script_97479.txt,Function,Create natural color image,Visualize True Color Images,0.734852731,Generate Ratio Images,0.999079108,Create RGB Composite Image,0.948380709,Visualize True Color Images,0.881136537,Image Addition,"{'prompt_tokens': 4012, 'completion_tokens': 3, 'total_tokens': 4015}",Visualize True Color Images,0.8811366558074951,Visualize True Color Images,0.73485267162323
1124,script_97479.txt,Function,Create false color image,Visualize True Color Images,0.702312648,Generate Ratio Images,0.999094009,Create Median Composite Of Images,0.936354697,Image Masking,0.877024055,Image Band Manipulation,"{'prompt_tokens': 4012, 'completion_tokens': 5, 'total_tokens': 4017}",Image Masking,0.8770240545272827,Visualize True Color Images,0.7023124098777771
1125,script_97507.txt,Function,Filtering county boundaries,Filtering Administrative Boundaries,0.876623034,Angle Filtering,0.99883306,Sampling Regions,0.941254556,Filtering Administrative Boundaries,0.897785783,Filtering Administrative Boundaries,"{'prompt_tokens': 4012, 'completion_tokens': 5, 'total_tokens': 4017}",Filtering Administrative Boundaries,0.8977859020233154,Filtering Administrative Boundaries,0.8766229748725891
1126,script_97507.txt,Function,Loading Landsat 8 image collection,Mosaic Landsat Images,0.677504718,Mosaic Landsat Images,0.999214232,Feature Collection Sampling For Training,0.942655981,Mosaic Landsat Images,0.878739715,'Import/Load Data',"{'prompt_tokens': 4015, 'completion_tokens': 6, 'total_tokens': 4021}",Mosaic Landsat Images,0.8787397146224976,Mosaic Landsat Images,0.6775047183036804
1127,script_97507.txt,Function,Filtering images by cloud cover and location,Filter Images By Cloud Cover,0.898253202,Filter Images By Cloud Cover,0.999528527,Filtering Polygons,0.893595874,Filter Images By Cloud Cover,0.979901671,Filter Image Collection By Cloud Coverage,"{'prompt_tokens': 4016, 'completion_tokens': 7, 'total_tokens': 4023}",Filter Images By Cloud Cover,0.9799016714096068,Filter Images By Cloud Cover,0.898253321647644
1128,script_97507.txt,Function,Extracting dates from image collection,Filter Image Collection By Date,0.82067728,Reduction Of Image Collection,0.999439359,Sample Collection,0.928761959,Filter Image Collection By Date,0.929943681,Add Date Information To Images,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}",Filter Image Collection By Date And Boundaries,0.9125659465789796,Filter Image Collection By Date And Boundaries,0.7939414381980896
1129,script_97507.txt,Function,Creating visualization parameters,Visualization Setup,0.78104496,Generate Visualizations and Charts For Analysis,0.999052763,Exporting Prediction Results,0.9198879,Visualize Radar Images With Specific Visualization Parameters,0.881162286,Visualization Setup,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}",Visualize Radar Images With Specific Visualization Parameters,0.8811622858047485,Visualization Setup,0.7810450792312622
1130,script_97507.txt,Function,Displaying images with dates,Add Date Information To Images,0.86132443,Scaling Image Values,0.999104023,Visualizing Land Cover,0.891656935,Add Date Information To Images,0.942353725,Add Date Information To Images,"{'prompt_tokens': 4013, 'completion_tokens': 5, 'total_tokens': 4018}",Add Date Information To Images,0.9423537254333496,Add Date Information To Images,0.8613244295120239
1131,script_97508.txt,Function,Create NDVI time series,Generate Time Series Charts For NDVI,0.876158595,Visualize NDVI Results,0.999307334,Create Median Composite Of Images,0.91301775,Generate Time Series Charts For NDVI,0.959291935,Temporal Analysis,"{'prompt_tokens': 4013, 'completion_tokens': 2, 'total_tokens': 4015}",Generate Time Series Charts For NDVI,0.959291934967041,Generate Time Series Charts For NDVI,0.876158595085144
1132,script_97508.txt,Function,Filter image collection,Filter Image Collection,0.949164331,Filter Image Collection,1.0,Filter Image Collection,1.000000119,Filter Image Collection,0.996669114,Filter Image Collection,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}",Filter Image Collection,0.9966691136360168,Filter Image Collection,0.9491643309593201
1133,script_97508.txt,Function,Apply NDVI function,Addition Of NDVI,0.831258476,Seasonal NDVI Analysis,0.999454081,Apply Gamma MAP Filter,0.949802756,Addition Of NDVI,0.901096106,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4012, 'completion_tokens': 9, 'total_tokens': 4021}",Add NDVI Band To Images,0.8831995129585266,Add NDVI Band To Images,0.7712857723236084
1134,script_97508.txt,Function,Create chart series by region,Generate Time Series Charts,0.736473203,Generate Time Series Charts Of Water Area,0.999046504,Filter Images By Date,0.918980539,Generate Time Series Charts Of Water Area,0.870014668,Generate Time Series Charts By Region,"{'prompt_tokens': 4013, 'completion_tokens': 7, 'total_tokens': 4020}",Generate Time Series Charts Of Water Area,0.8700146675109863,Generate Time Series Charts,0.7364732027053833
1135,script_97508.txt,Function,Set series names,Rename Image Bands,0.602334023,Export Time Series Data,0.998947263,Training CART Classifier,0.930954218,Rename Spectral Bands,0.806008697,Time Series Analysis,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}",Rename Spectral Bands,0.8060086965560913,Rename Image Bands,0.6023340821266174
1136,script_97508.txt,Function,Set chart type,Generate Time Series Charts,0.598304152,Export Time Series Data,0.998799562,Display Distance,0.944874167,Generate Time Series Charts,0.850920558,Generate Time Series Charts,"{'prompt_tokens': 4011, 'completion_tokens': 5, 'total_tokens': 4016}",Generate Time Series Charts,0.850920557975769,Generate Time Series Charts,0.5983041524887085
1137,script_97508.txt,Function,Load landsat image for reference,Load and Display Pre- And Post-Fire Satellite Image,0.670530677,Mosaic Landsat Images,0.998942137,Clip Temperature Data To Area Of Interest,0.934018433,Mosaic Landsat Images,0.865076303,'Import/Load Data',"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}",Mosaic Landsat Images,0.8650763034820557,Load and Display Pre- And Post-Fire Satellite Image,0.6705306768417358
1138,script_97508.txt,Function,Add map layer,Layer Addition To Map,0.888987124,Layer Addition To Map,0.999397397,Layer Addition To Map,0.964627385,Layer Addition To Map,0.953616142,Add A Feature Collection,"{'prompt_tokens': 4011, 'completion_tokens': 4, 'total_tokens': 4015}",Layer Addition To Map,0.9536161422729492,Layer Addition To Map,0.888987123966217
1139,script_97508.txt,Function,Center map,Display Interactive Map,0.638225853,Unit Conversion,0.998763621,Band Correction,0.954607606,Display Interactive Map,0.829573929,Clip Images To A Specific Region,"{'prompt_tokens': 4010, 'completion_tokens': 6, 'total_tokens': 4016}",Display Interactive Map,0.829573929309845,Display Interactive Map,0.6382258534431458
1140,script_97509.txt,Function,Load pre-fire image,Load and Display Pre- And Post-Fire Satellite Image,0.793819308,Aggregate Fire Data,0.998800576,Load and Display Pre- And Post-Fire Satellite Image,0.90696156,Calculate NBR For Pre-Fire Image,0.861117542,Load and Display Pre- And Post-Fire Satellite Image,"{'prompt_tokens': 4013, 'completion_tokens': 12, 'total_tokens': 4025}",Load and Display Pre- And Post-Fire Satellite Image,0.8589691519737244,Load and Display Pre- And Post-Fire Satellite Image,0.7938193082809448
1141,script_97509.txt,Function,Load post-fire image,Load and Display Pre- And Post-Fire Satellite Image,0.789980292,Select And Clip Image,0.998797536,Compute Difference Between Pre- And Post-Fire NBR,0.89643693,Load and Display Pre- And Post-Fire Satellite Image,0.899314225,Image Loading,"{'prompt_tokens': 4013, 'completion_tokens': 2, 'total_tokens': 4015}",Load and Display Pre- And Post-Fire Satellite Image,0.8993142247200012,Load and Display Pre- And Post-Fire Satellite Image,0.7899802923202515
1142,script_97509.txt,Function,Visualize true color image,Visualize True Color Images,0.942343593,Visualize True Color Images,0.999849975,Visualize True Color Images,0.988767266,Visualize True Color Images,0.972378492,Visualize True Color Images,"{'prompt_tokens': 4013, 'completion_tokens': 5, 'total_tokens': 4018}",Visualize True Color Images,0.9723786115646362,Visualize True Color Images,0.9423437118530273
1143,script_97509.txt,Function,Visualize false color infrared image,Visualize True Color Images,0.775230765,Visualize True Color Images,0.999565005,Select Specific Polarization From Images,0.957877278,Visualize Radar Images,0.864219785,Visualize Images In Different Band Combinations,"{'prompt_tokens': 4014, 'completion_tokens': 8, 'total_tokens': 4022}",Visualize Radar Images,0.8642197847366333,Visualize True Color Images,0.7752307653427124
1144,script_97509.txt,Function,Visualize false color SWIR image,Visualize True Color Images,0.740796983,Visualize True Color Images,0.999435186,Select Specific Polarization From Images,0.940462112,Visualize True Color Images,0.862047553,Visualize Images In Different Band Combinations,"{'prompt_tokens': 4015, 'completion_tokens': 8, 'total_tokens': 4023}",Visualize True Color Images,0.8620474338531494,Visualize True Color Images,0.7407969832420349
1145,script_97510.txt,Function,Compute True Color Image,Visualize True Color Images,0.827912092,Displays Composite Image,0.999119997,Visualize True Color Images,0.936864018,Visualize True Color Images,0.917098582,Visualize True Color Images,"{'prompt_tokens': 4012, 'completion_tokens': 5, 'total_tokens': 4017}",Visualize True Color Images,0.9170984029769896,Visualize True Color Images,0.8279119729995728
1146,script_97510.txt,Function,Compute Normalized Burn Ratio,Calculate Difference Normalized Burn Ratio (dNBR),0.850193918,Generate Ratio Images,0.999101639,Calculate dNBR For Fire Severity,0.945978284,Calculate Difference Normalized Burn Ratio (dNBR),0.939466715,Index Calculation,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}",Burn Area Index Calculation,0.85919588804245,Calculate Burned Area,0.7547504901885986
1147,script_97510.txt,Function,Display Image Layers,Visualize Data Layers,0.777161479,Displays Composite Image,0.999376774,Export Terrain Layers,0.942722678,Visualize Data Layers,0.884430647,Data Visualization,"{'prompt_tokens': 4012, 'completion_tokens': 3, 'total_tokens': 4015}",Visualize Data Layers,0.8844306468963623,Visualize Data Layers,0.7771614789962769
1148,script_97510.txt,Function,Clip to Fire Burn Area,Visualize Burned Areas,0.692016244,Calculate Area Of Fire Scar,0.998975515,Burn Region Detection,0.922833085,Identifying Burned Areas,0.866752326,Burn Region Detection,"{'prompt_tokens': 4013, 'completion_tokens': 3, 'total_tokens': 4016}",Identifying Burned Areas,0.8667523264884949,Visualize Burned Areas,0.6920162439346313
1149,script_97512.txt,Function,Compute normalized difference burn ratio,Calculate Difference Normalized Burn Ratio (dNBR),0.86777705,Add Normalized Difference Band,0.99895674,Calculate Difference Normalized Burn Ratio (dNBR),0.951245785,Calculate Difference Normalized Burn Ratio (dNBR),0.96513921,Calculate Normalized Difference Burn Index (NDBI),"{'prompt_tokens': 4013, 'completion_tokens': 12, 'total_tokens': 4025}",Burn Area Index Calculation,0.8626729249954224,Calculate Normalized Difference And Other Indices,0.7310670614242554
1150,script_97512.txt,Function,Clip image to fire perimeter,Select And Clip Image,0.735379696,Clip Temperature Data To Area Of Interest,0.998863339,Image Stretching,0.934588671,Clip Images To A Specific Region,0.900431275,Clip Images To A Specific Region,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}",Clip Images To A Specific Region,0.9004312753677368,Select And Clip Image,0.735379695892334
1151,script_97512.txt,Function,Reclassify image to burn severity map,Classify And Visualize Burn Severity,0.788036942,Calculate dNBR For Fire Severity,0.998962104,Reduce Image Collection To Minimum Value,0.915634096,Classify And Visualize Burn Severity,0.888172388,Classification,"{'prompt_tokens': 4016, 'completion_tokens': 1, 'total_tokens': 4017}",Visualize Burned Areas,0.8699357509613037,Visualize Burned Areas,0.6639366149902344
1152,script_97512.txt,Function,Create histogram of burn severity zones,Classify And Visualize Burn Severity,0.763206422,Classify And Visualize Burn Severity,0.998965263,Classify And Visualize Burn Severity,0.929462433,Classify And Visualize Burn Severity,0.910994649,Generate Histograms,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}",Visualize Burned Areas,0.9021134972572328,Visualize Burned Areas,0.727053165435791
1153,script_97512.txt,Function,Generate thumbnail of burn severity map,Classify And Visualize Burn Severity,0.74239409,Creates Animation Of NDVI Over Time,0.998788297,Create Median Composite Of Images,0.932721674,Visualize Burned Areas,0.860652685,Data Visualization,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}",Visualize Burned Areas,0.8606526851654053,Visualize Burned Areas,0.7155182957649231
1154,script_97538.txt,Function,Filtering image collection by geometry and date,Filter Image Collection By Date And Boundaries,0.885960102,Filter Image Collection By Date And Region,0.999483764,Filter Image Collection By Date And Boundaries,0.915308475,Filter Image Collection By Date And Boundaries,0.937756181,Filter Image Collection By Date And Region,"{'prompt_tokens': 4016, 'completion_tokens': 7, 'total_tokens': 4023}",Filter Image Collection By Date And Boundaries,0.9377561807632446,Filter Image Collection By Date And Boundaries,0.8859601020812988
