Script_ID,Head_Entity_update,Tail_Entity_update
script_96459.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Filter Image Collection By Date
script_96519.txt,Global Flood Database v1 (2000-2018),Identifying Water Body
script_96537.txt,users/eeranyartrodrigo/geoMediana/,Rename Image Bands
script_96537.txt,users/eeranyartrodrigo/geoMediana/,Computes Normalized Difference Vegetation Index (NDVI)
script_96537.txt,users/eeranyartrodrigo/geoMediana/,Calculate Normalized Difference And Other Indices
script_96537.txt,users/eeranyartrodrigo/,Clip Images To A Specific Region
script_96537.txt,users/eeranyartrodrigo/,Stratified Sampling
script_96537.txt,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date
script_96537.txt,MCD12Q1.061 MODIS Land Cover Type Yearly Global 500m,Clip Images To A Specific Region
script_96537.txt,MOD16A2: MODIS Global Terrestrial Evapotranspiration 8-Day Global 1km,Clip Images To A Specific Region
script_96578.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Legend Creation
script_96611.txt,USGS Landsat 8 Collection 2 Tier 1 Raw Scenes,Quality Mosaic Generation
script_96611.txt,USGS Landsat 8 Collection 2 Tier 1 Raw Scenes,Reduction Of Image Regions
script_96611.txt,USGS Landsat 8 Collection 2 Tier 1 Raw Scenes,Generating Histograms
script_97207.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Image Normalization
script_97207.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Compute Median Of NDVI
script_97208.txt,users/efafernandes_FCT-UNL/ICNF_AArdida/,Burned Area Classification
script_97208.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Image Normalization
script_97210.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Vegetation Indices/Index Calculation
script_97250.txt,MCD12Q1.061 MODIS Land Cover Type Yearly Global 500m,Calculate Statistical Indicators Of Image Collection
script_97292.txt,NAIP: National Agriculture Imagery Program,Filter Image Collection By Date
script_97292.txt,NAIP: National Agriculture Imagery Program,Area Calculation
script_97292.txt,NAIP: National Agriculture Imagery Program,Spectral Distance Calculation
script_97292.txt,NAIP: National Agriculture Imagery Program,Quantifying Pixels
script_97292.txt,USDA NASS Cropland Data Layers,Evaluate Classifier Performance Using Confusion Matrix
script_97295.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Visualize True Color Images
script_97367.txt,USGS Landsat 4 TM Collection 2 Tier 2 TOA Reflectance,Filter Image Collection By Date
script_97367.txt,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Filter Image Collection By Date
script_97367.txt,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Filter Image Collection By Date
script_97367.txt,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Filter Image Collection By Date
script_97367.txt,USGS Landsat 4 TM Collection 2 Tier 2 TOA Reflectance,Cloud And Shade Masking
script_97367.txt,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Cloud And Shade Masking
script_97367.txt,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Cloud And Shade Masking
script_97367.txt,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Cloud And Shade Masking
script_97371.txt,"FAO GAUL: Global Administrative Unit Layers 2015, First-Level Administrative Units",Random Point Generation
script_97371.txt,"GFSAD1000: Cropland Extent 1km Multi-Study Crop Mask, Global Food-Support Analysis Data",Random Point Generation
script_97371.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Convert And Format Spatial Data For Export
script_97430.txt,Sentinel-2: Cloud Probability,Calculates Modified Normalized Difference Water Index (MNDWI)
script_97430.txt,Sentinel-2: Cloud Probability,Computes Normalized Difference Vegetation Index (NDVI)
script_97431.txt,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Filter Image Collection By Cloud Coverage
script_97446.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Filter Image Collection By Cloud Coverage
script_97475.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Clip Images To A Specific Region
script_97475.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Rename Image Bands
script_97475.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Visualize Elevation Data (DEM)
script_97475.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Generate And Display A Scatter Plot
script_97475.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Generate Spectral Signature Chart
script_97477.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date
script_97477.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Cloud Coverage
script_97477.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Visualize True Color Images
script_97479.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Calculates Median Of Image Collection
script_97479.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Region
script_97479.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Cloud Coverage
script_97479.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Cloud And Water Masking
script_97479.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Cloud Masking
script_97479.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Clip Images To A Specific Region
script_97479.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Visualize True Color Images
script_97507.txt,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Filter Image Collection By Region
script_97507.txt,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Visualization Setup
script_97508.txt,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Filter Image Collection By Date
script_97508.txt,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Generate Time Series Charts
script_97508.txt,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Visualize True Color Images
script_97510.txt,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Load and Display Pre- And Post-Fire Satellite Image
script_97510.txt,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Visualize True Color Images
script_97510.txt,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Classify And Visualize Burn Severity
script_97512.txt,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Load and Display Pre- And Post-Fire Satellite Image
script_97538.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date And Boundaries
script_97538.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover
script_97539.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Cloud Coverage
script_97539.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover
script_97539.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Export Processed Images To Drive
script_97609.txt,CHIRPS Pentad: Climate Hazards Group InfraRed Precipitation With Station Data (Version 2.0 Final),Calculate Seasonal And Temporal Spectral Indices
script_97610.txt,ERA5 Daily Aggregates - Latest Climate Reanalysis Produced by ECMWF / Copernicus Climate Change Service,Filter Image Collection By Date
script_97610.txt,ERA5 Daily Aggregates - Latest Climate Reanalysis Produced by ECMWF / Copernicus Climate Change Service,Export Processed Images To Google Drive
script_97651.txt,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date
script_97683.txt,VIIRS Nighttime Day/Night Band Composites Version 1,Filter Image Collection By Date
script_97683.txt,PROBA-V C1 Top Of Canopy Daily Synthesis 100m,Filter Image Collection By Date
script_97683.txt,VNP09GA: VIIRS Surface Reflectance Daily 500m and 1km,Filter Image Collection By Date
script_97683.txt,MCD43A1.061 MODIS BRDF-Albedo Model Parameters Daily 500m,Filter Image Collection By Date
script_97683.txt,ASTER L1T Radiance,Filter Image Collection By Date
script_97683.txt,USGS Landsat 4 TM Collection 2 Tier 1 TOA Reflectance,Filter Image Collection By Date
script_97683.txt,USGS Landsat 5 TM Collection 2 Tier 1 TOA Reflectance,Filter Image Collection By Date
script_97683.txt,USGS Landsat 7 Collection 2 Tier 1 TOA Reflectance,Filter Image Collection By Date
script_97683.txt,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Filter Image Collection By Date
script_97683.txt,Sentinel-3 OLCI EFR: Ocean and Land Color Instrument Earth Observation Full Resolution,Filter Image Collection By Date
script_97683.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Filter Image Collection By Date
script_97700.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Cluster Analysis
script_97700.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Images By Date
script_97704.txt,ETOPO1: Global 1 Arc-Minute Elevation,Select DEM
script_97704.txt,ETOPO1: Global 1 Arc-Minute Elevation,Export Processed Data To Google Drive
script_97704.txt,AG100: ASTER Global Emissivity Dataset 100-meter V003,Select DEM
script_97704.txt,AG100: ASTER Global Emissivity Dataset 100-meter V003,Export Processed Data To Google Drive
script_97704.txt,Greenland DEM - Greenland Mapping Project (GIMP),Select DEM
script_97704.txt,Greenland DEM - Greenland Mapping Project (GIMP),Export Processed Data To Google Drive
script_97704.txt,CryoSat-2 Antarctica 1km DEM,Select DEM
script_97704.txt,CryoSat-2 Antarctica 1km DEM,Export Processed Data To Google Drive
script_97704.txt,ALOS DSM: Global 30m v3.2,Select DEM
script_97704.txt,ALOS DSM: Global 30m v3.2,Export Processed Data To Google Drive
script_97704.txt,ALOS DSM: Global 30m v3.2,Filter Image Collection By Date
script_97704.txt,GMTED2010: Global Multi-resolution Terrain Elevation Data 2010,Select DEM
script_97704.txt,GMTED2010: Global Multi-resolution Terrain Elevation Data 2010,Clip Images To A Specific Region
script_97704.txt,GMTED2010: Global Multi-resolution Terrain Elevation Data 2010,Export Processed Data To Google Drive
script_97704.txt,NASA SRTM Digital Elevation 30m,Select DEM
script_97704.txt,NASA SRTM Digital Elevation 30m,Clip Images To A Specific Region
script_97704.txt,NASA SRTM Digital Elevation 30m,Export Processed Data To Google Drive
script_97704.txt,GTOPO30: Global 30 Arc-Second Elevation,Select DEM
script_97704.txt,GTOPO30: Global 30 Arc-Second Elevation,Clip Images To A Specific Region
script_97704.txt,GTOPO30: Global 30 Arc-Second Elevation,Export Processed Data To Google Drive
script_97704.txt,"WWF HydroSHEDS Hydrologically Conditioned DEM, 3 Arc-Seconds",Select DEM
script_97704.txt,"WWF HydroSHEDS Hydrologically Conditioned DEM, 3 Arc-Seconds",Export Processed Data To Google Drive
script_97704.txt,"WWF HydroSHEDS Hydrologically Conditioned DEM, 30 Arc-Seconds",Select DEM
script_97704.txt,"WWF HydroSHEDS Hydrologically Conditioned DEM, 30 Arc-Seconds",Export Processed Data To Google Drive
script_97704.txt,"WWF HydroSHEDS Hydrologically Conditioned DEM, 15 Arc-Seconds",Select DEM
script_97704.txt,"WWF HydroSHEDS Hydrologically Conditioned DEM, 15 Arc-Seconds",Export Processed Data To Google Drive
script_97718.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Filter Image Collection By Date
script_97718.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Filter Image Collection By Date And Boundaries
script_97718.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Export Processed Images To Drive
script_97718.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Create RGB Composite Image
script_97954.txt,users/EL/,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover
script_97954.txt,USGS Landsat 7 Collection 2 Tier 2 Raw Scenes,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover
script_97954.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover
script_97955.txt,users/EL/,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover
script_97955.txt,users/EL/,Create RGB Composite Image
script_97955.txt,users/EL/,Spectral Index Computation
script_97955.txt,users/EL/,Computes Normalized Difference Vegetation Index (NDVI)
script_97974.txt,users/EL/,Mapping Land Cover
script_97974.txt,USGS Landsat 7 Collection 2 Tier 2 Raw Scenes,Image Mosaicking
script_97974.txt,USGS Landsat 7 Collection 2 Tier 2 Raw Scenes,Spectral Index Computation
script_97974.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Mosaicking
script_97974.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Spectral Index Computation
script_97974.txt,users/EL/,Vegetation Masking
script_97988.txt,USGS Landsat 7 Collection 2 Tier 2 Raw Scenes,Filter And Mosaic Landsat Images
script_97988.txt,"Landsat Global Land Survey 2005, Landsat 7 scenes",Image Mosaicking
script_97988.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Mosaicking
script_97988.txt,"Landsat Global Land Survey 2005, Landsat 7 scenes",Spectral Index Computation
script_97988.txt,USGS Landsat 7 Collection 2 Tier 2 Raw Scenes,Spectral Index Computation
script_97988.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Spectral Index Computation
script_97988.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Sampling Regions For Classifier Training
script_97988.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Mosaic Landsat Images
script_97991.txt,users/EL/,Clip And Visualize
script_97991.txt,users/EL/,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover
script_97991.txt,users/EL/,Filtering Polygons
script_97991.txt,users/EL/,Training CART Classifier
script_97991.txt,users/EL/,Export Selected Image
script_97991.txt,users/EL/,Forest Area Calculation
script_97991.txt,USGS Landsat 8 Collection 2 Tier 2 Raw Scenes,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover
script_97991.txt,USGS Landsat 8 Collection 2 Tier 2 Raw Scenes,Training CART Classifier
script_98169.txt,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Filter Image Collection By Date
script_98169.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date
script_98257.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Image Collection By Date
script_98258.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Image Collection By Date
script_98258.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Threshold Application
script_98259.txt,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Image Mosaicking
script_98260.txt,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Filter Image Collection By Date And Boundaries
script_98260.txt,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Filter Image Collection By Date
script_98260.txt,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Clip Images To A Specific Region
script_98260.txt,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Visualize True Color Images
script_98261.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date And Region
script_98261.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Differencing
script_98262.txt,MOD09GA.061 Terra Surface Reflectance Daily Global 1km and 500m,Image Differencing
script_98262.txt,"WWF HydroSHEDS Void-Filled DEM, 3 Arc-Seconds",Elevation Masking
script_98263.txt,"FAO GAUL 500m: Global Administrative Unit Layers 2015, Second-Level Administrative Units",Filter Images By Cloud Cover
script_98263.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Filter Images By Cloud Cover
script_98266.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Filter Image Collection By Date
script_98266.txt,"JRC Global Surface Water Mapping Layers, v1.4",Calculate Features To Refine Flood Analysis
script_98266.txt,"WWF HydroSHEDS Void-Filled DEM, 3 Arc-Seconds",Calculate Features To Refine Flood Analysis
script_98267.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Speckle Filtering
script_98267.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Image Differencing
script_98281.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Unit Conversion
script_98281.txt,ArcticDEM Mosaic,Vectorization
script_98289.txt,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Filter Image Collection By Region
script_98289.txt,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Filter Image Collection By Cloud Coverage
script_98290.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date
